"Reservoir","Site","Date","ThermistorTemp_C_surface","ThermistorTemp_C_1","ThermistorTemp_C_2","ThermistorTemp_C_3","ThermistorTemp_C_4","ThermistorTemp_C_5","ThermistorTemp_C_6","ThermistorTemp_C_7","ThermistorTemp_C_8","ThermistorTemp_C_9","RDO_mgL_5_adjusted","RDO_mgL_9_adjusted","EXODO_mgL_1","EXOChla_ugL_1"
"FCR",50,2023-04-09,14.2507233333333,13.7838052083333,13.2846205555556,11.9209902777778,9.413692125,8.26286888888889,8.26340824305556,8.26650047916667,8.24545985416667,8.22250940972222,13.4757638888889,13.3078311805556,10.8582638888889,11.6007638958333
"FCR",50,2023-04-10,13.8625927083333,13.6150354861111,13.4055553472222,12.2543833333333,9.30028749305556,8.32475936111111,8.32124989583333,8.32311480555556,8.30151745833333,8.27967136805556,13.5314583333333,13.3708890277778,10.9420138888889,10.4843055416667
"FCR",50,2023-04-11,14.5003979861111,14.1391447222222,13.7494879861111,12.2498822916667,9.62520760416667,8.42641368055556,8.378947125,8.38108629166667,8.35919486805556,8.33663897916667,13.6003578472222,13.4720223611111,11.0334722222222,9.56590279166667
"FCR",50,2023-04-12,15.5843697916667,14.9554848611111,14.2203761805556,12.3835265277778,9.63372093055556,8.48757934722222,8.44386502777778,8.44409900694444,8.42202567361111,8.39963975694444,13.7247191666667,13.5806552083333,11.0121527777778,9.10923607638889
"FCR",50,2023-04-13,16.4051652083333,15.788715,14.2982652083333,12.4849070138889,9.83373990972222,8.53942465972222,8.50691326388889,8.50968595833333,8.48888460416667,8.46638810416667,13.8738804861111,13.723638125,10.9779861111111,8.68305554861111
"FCR",50,2023-04-14,17.0211202083333,16.478390625,14.4768709027778,12.6879752083333,9.87359955555556,8.58656627777778,8.56408204861111,8.56725658333333,8.54639266666667,8.52358645833333,13.938938125,13.7755665972222,10.9429166666667,9.53319447222222
"FCR",50,2023-04-15,18.2685107638889,17.3010259722222,14.7431452777778,12.7551957638889,9.92317453472222,8.64431806944445,8.61857418055556,8.62204656944444,8.60142192361111,8.57903380555556,13.9803280555556,13.8304940277778,10.8287412587413,9.69013984615385
"FCR",50,2023-04-16,18.2183629861111,17.5999993055556,15.0028420833333,12.806456875,10.0556269097222,8.67771232638889,8.67085605555556,8.674338,8.65441956944444,8.63235664583333,14.0324352083333,13.9045654166667,11.0165972222222,9.88312495833333
"FCR",50,2023-04-17,16.9949956944444,16.7699536111111,15.378834375,12.8736197916667,10.030040125,8.73662867361111,8.72088030555556,8.72396091666667,8.70396825,8.68234168055556,14.0564452083333,13.9041538194444,10.7369444444444,9.48555555555556
"FCR",50,2023-04-18,16.089909057971,15.8986181884058,15.6513162318841,13.2044597101449,10.1620857898551,8.78033144927536,8.76909056521739,8.77236450724638,8.75178596376812,8.73019053623188,14.1591312403101,13.9702228682171,10.5911627906977,9.05921985815603
"FCR",50,2023-04-19,16.9697142361111,16.5221930555556,15.8698503472222,13.3509277777778,10.4367279166667,8.86256664583333,8.81461421527778,8.81755525,8.7967054375,8.7751186875,14.2078997222222,14.0729554166667,10.5009722222222,8.34104166666667
"FCR",50,2023-04-20,18.484725625,17.7332685416667,16.33794,13.5949263888889,10.4331917430556,8.91294969444444,8.86237695833333,8.863689625,8.84291781944444,8.82109427777778,14.2410168055556,14.1017996527778,10.4619444444444,8.17395834027778
"FCR",50,2023-04-21,18.7331938194444,18.2618161111111,16.3753942361111,13.6949879861111,10.5405528263889,8.9359105625,8.90413770833333,8.90816432638889,8.88866588194444,8.86764795138889,14.324005625,14.1856294444444,10.5079020909091,7.90797204895105
"FCR",50,2023-04-22,18.3053852777778,18.2283365972222,17.1798396527778,13.8322338888889,10.5946412986111,8.95947165277778,8.94442330555555,8.9494906875,8.9299360625,8.9088048125,14.3324753472222,14.1895731944444,10.4451388888889,9.50159723611111
"FCR",50,2023-04-23,17.38567125,17.2455813194444,17.0260117361111,14.2328608333333,10.5621850486111,8.9785554375,8.97826703472222,8.98290799305556,8.96381806944444,8.94304315277778,14.3613892361111,14.18834625,10.1730555069444,9.50541666666667
"FCR",50,2023-04-24,16.9290444285714,16.5904086428571,16.381522,14.3239803571429,10.6625775071429,9.03602573571429,9.01798637142857,9.02185511428571,9.00191581428571,8.98091403571429,14.3682616030534,14.1981853435115,10.3304580152672,8.70790212587413
"FCR",50,2023-04-25,16.1437269444444,15.9891633333333,15.9185979166667,14.298270625,10.7462959791667,9.0641290625,9.05608939583333,9.06039448611111,9.04087045833333,9.01996718055556,14.39296125,14.2386972222222,10.6096527777778,8.91847222222222
"FCR",50,2023-04-26,15.6780846527778,15.4956967361111,15.4660084722222,14.6683740972222,10.7615575,9.08507308333333,9.08866967361111,9.09389581944444,9.07518175,9.05467290277778,14.4289858333333,14.2584140277778,10.8727083333333,10.1471527777778
"FCR",50,2023-04-27,15.6129715972222,15.3983196527778,15.3141717361111,14.6482347916667,10.8478643055556,9.11542896527778,9.11907319444444,9.12422391666667,9.10553318055556,9.084602125,14.41854625,14.2353341666667,10.9999305555556,10.7183333125
"FCR",50,2023-04-28,15.762784375,15.565569375,15.2036429861111,14.3349752083333,10.8758819583333,9.14807489583333,9.14680456944444,9.1530661875,9.13427588194445,9.11321940277778,14.3779311111111,14.2259539583333,10.7359027777778,12.6811111041667
"FCR",50,2023-04-29,16.4137734027778,15.7483034722222,14.9386834722222,13.9253752777778,10.9249427916667,9.18662027777778,9.17484625694444,9.17954599305556,9.16013147222222,9.13942975,14.3079611805556,14.1916906944444,10.948041958042,16.5298601398601
"FCR",50,2023-04-30,17.3006184722222,16.949635,14.9923635416667,13.9136475,10.9024054305556,9.2280233125,9.20116995833333,9.20467207638889,9.18473539583333,9.16340528472222,14.226715,14.1295883333333,11.0938888888889,16.3030555555556
"FCR",50,2023-05-01,15.3062420138889,15.2042204861111,14.8087652083333,13.7819515972222,10.8003142777778,9.26313102083333,9.23448990972222,9.23788005555556,9.21833438194444,9.1974949375,14.1352309722222,14.0788934722222,10.8106944444444,22.8588194444444
"FCR",50,2023-05-02,14.4827384722222,14.3072292361111,14.1350309027778,13.5811908333333,10.7283721597222,9.25662486805555,9.26395138888889,9.26831772916667,9.24893300694444,9.22653960416667,14.1451065277778,13.9832238888889,10.6964583333333,18.5882638888889
"FCR",50,2023-05-03,14.3827036111111,14.3097229166667,14.2766695833333,13.6404279166667,10.8375344930556,9.32148913888889,9.29430155555556,9.2969053125,9.27701526388889,9.25591718055556,13.9280470833333,13.8995370833333,10.78375,15.2025694444444
"FCR",50,2023-05-04,14.6043759722222,14.4674651388889,14.2805053472222,13.7333411111111,11.0736172222222,9.38917989583333,9.32829176388889,9.33092876388889,9.31095210416667,9.28963025,13.765200625,13.8424721527778,10.8214685314685,12.723006979021
"FCR",50,2023-05-05,15.2453125694444,14.7381292361111,14.1072551388889,13.4072972222222,11.0603941111111,9.3923418125,9.36572753472222,9.36889645833333,9.34970429861111,9.32848163888889,13.8256540972222,13.8186495833333,11.0058333333333,12.9456944444444
"FCR",50,2023-05-06,16.7119009722222,15.8565661111111,14.19977,13.2959775,11.1442097916667,9.42002554166667,9.40101257638889,9.40418966666667,9.38506002083333,9.36461256944444,13.8483921527778,13.7909944444444,11.4588888888889,11.80875
"FCR",50,2023-05-07,18.0456097916667,16.982186875,14.34292375,13.3416929166667,11.0974816666667,9.44902672916667,9.43552375694444,9.43880761111111,9.41923609027778,9.39769446527778,13.8227033333333,13.7488578472222,11.7417361111111,12.4125694652778
"FCR",50,2023-05-08,20.0326970714286,17.3679256428571,14.6073230714286,13.4018081428571,11.0875568071429,9.48109039285714,9.46755488571429,9.47167419285714,9.45220115,9.43101938571429,13.8139123664122,13.7264018320611,12.2786153846154,13.3047887323944
"FCR",50,2023-05-09,21.004330625,18.5194470138889,14.7349288194444,13.4125159027778,11.2556087222222,9.53485252083333,9.50286358333333,9.50740669444444,9.48742236111111,9.46684179166667,13.7355403472222,13.6956093055556,12.5683333333333,14.956875
"FCR",50,2023-05-10,20.49367,18.8999321527778,15.1356390972222,13.45746875,11.1405999305556,9.6253880625,9.54022218055556,9.54525633333333,9.52589568055556,9.5054484375,13.4931359027778,13.6669115972222,13.136875,16.1922222222222
"FCR",50,2023-05-11,20.744221875,19.9054359722222,15.4015645833333,13.5121039583333,11.1807990277778,9.58387711805556,9.58050998611111,9.58506696527778,9.56585992361111,9.544795375,13.6960963888889,13.6277170833333,13.7836805555556,19.2605555555556
"FCR",50,2023-05-12,21.6486679166667,20.7037469444444,15.6848889583333,13.5815143055556,11.1694677777778,9.61305436805556,9.61140742361111,9.61778748611111,9.59798447916667,9.57739195138889,13.6190884027778,13.5365558333333,14.2572222222222,24.2036805555556
"FCR",50,2023-05-13,22.891265,20.7920131944444,15.9205061111111,13.5985347916667,11.1489776388889,9.64402239583333,9.64178745833333,9.64712039583333,9.62729724305555,9.60651572222222,13.5473491666667,13.4663092361111,14.920625,31.9083333333333
"FCR",50,2023-05-14,23.324026875,21.5927541666667,16.175076875,13.6485806944444,11.2680088888889,9.67492315277778,9.67040145833333,9.67602203472222,9.65648204861111,9.63615095138889,13.4748416666667,13.398469375,15.8770138888889,34.0465972222222
"FCR",50,2023-05-15,22.1514195138889,21.4185849305556,16.466693125,13.6923553472222,11.1833125902778,9.70033920138889,9.70096930555555,9.70671829166667,9.68716774305556,9.66637180555556,13.4154868055556,13.3426335416667,16.0156944444444,43.7954166666667
"FCR",50,2023-05-16,21.2720763888889,20.772334375,16.5139275,13.6997535416667,11.2005545833333,9.72487091666667,9.72685818055556,9.7323909375,9.7130974375,9.69185190277778,13.3461051388889,13.2523805555556,16.065,50.55875
"FCR",50,2023-05-17,21.9050935416667,21.5368483333333,16.9569872222222,13.7528460416667,11.1856152222222,9.75408023611111,9.75331621527778,9.75911415277778,9.73931082638889,9.71888498611111,13.2298409027778,13.1666729166667,14.6259722222222,35.3983333333333
"FCR",50,2023-05-18,20.9442363888889,20.5310275,17.1972859027778,13.7927385416667,11.285514375,9.7746868125,9.78113619444444,9.78653126388889,9.76679869444444,9.74610799305556,13.14518,13.0679775694444,16.2979861111111,36.9286111111111
"FCR",50,2023-05-19,20.3648995138889,19.9074366666667,17.3335422222222,13.7954804166667,11.3007202083333,9.80423600694444,9.80551204166667,9.81130031944445,9.79215514583333,9.77152804861111,13.0610550694444,12.9863847916667,14.2909027777778,27.8556944444444
"FCR",50,2023-05-20,21.26582625,20.6567040972222,17.5100720833333,13.9294331944444,11.2444897916667,9.82491156944444,9.83121082638889,9.83777190972222,9.8184716875,9.79752070138889,12.967125,12.8665834722222,15.2983333333333,30.4938194444444
"FCR",50,2023-05-21,21.9023832638889,21.1824406944444,18.2861288888889,13.9262321527778,11.2527476388889,9.87442457638889,9.85932119444444,9.86442080555556,9.84468166666667,9.82319663194444,12.78598625,12.7664047222222,12.8927272727273,17.2656643356643
